"","weather_file","sim_start","sim_end","queenstrength","wkrdrnratio","drnmitesurvive","wkrmitesurvive","fgrlifespan","miteimmtype","InitColNectar","InitColPollen","RQQueenStrength","rqenable","rqscheduled","adslope","adLD50","adslopec","adLD50c","lslope","lLD50","kow","koc","halflife","apprate","halflife.1","cl4pollen","cl4nectar","cl5pollen","cl5nectar","cldpollen","cldnectar","ca13pollen","ca13nectar","ca410pollen","ca410nectar","ca1120pollen","ca1120nectar","ptrips","ntrips","pload","nload","foliarenable","foliar_appdate","foliar_begin","foliar_end","soilp","soilfoc","seedconc","soil_begin","soil_end","seed_begin","seed_end"
"252","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.69826833717525,1.51255831401795,55.6690354365855,53.9369112113491,4.65917035844177,"Cosine",2922.77755143587,5068.65711989813,3.29890954680741,"true","true",3.925836160779,0.441796857887879,5.01721103582531,30.59676675498,2.90335815213621,11.8004788361655,4502.3111896471,71606.3521825902,32.2128011932364,7.44901912694727,32.2128011932364,1.19137405604124,37.2655466897413,1.21084016282111,147.942197928205,4.39402483776212,147.812285483815,7.87278377432376,53.6052062921226,3.04919540176634,199.565910706297,2.4771908079274,36.6378446854651,23.3452217113227,40.4734410718083,4.32506167702377,73.5850875289179,"true","07/01/1989","07/01/1989","07/14/1989",1.90421308111399,0.00327895709988661,3.52190020494163,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"253","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.22193834371865,3.16673458274454,5.11252235155553,38.1738746771589,11.0289079006761,"Logarithmic",5166.66045440361,5903.94332613796,3.46016894001514,"true","true",1.10799064300954,0.317431289198576,6.78530465252697,40.2280546983646,8.32177370041609,95.8475263903772,95346.5381168404,12477.0790381411,34.1055855047656,8.5737291676742,34.1055855047656,2.15858383197337,78.5780203761533,3.00308870477602,93.060107761994,5.44224211201072,30.2508154883981,6.46883770385757,85.4376547969878,3.31139733148739,29.3205257458612,1.73856629035436,69.4121271558106,21.7926998450421,17.1669442355633,10.2450834987685,86.0363553790376,"true","07/01/1989","07/01/1989","07/14/1989",1.00264098471962,0.0195508832198102,4.66575861745514,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"254","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.61876447871327,3.70535839628428,39.1706706956029,56.0473818564788,10.4891736973077,"Logarithmic",3862.22206491511,1542.38735639956,3.65769834350795,"true","true",7.41944885253906,0.817043501361506,7.8947926540859,35.5507975676674,4.73442544043064,81.7528527036416,18750.4721797095,65124.2263889988,21.43833184205,6.64118636253919,21.43833184205,2.50211363099515,50.1832820707932,1.27312693465501,148.688801459502,4.22495847428218,81.0337502975017,3.32517689866945,20.4427698813379,9.33914260549937,86.6608933731914,0.140014328062534,63.4807959757745,12.1295131621882,22.4529057070613,10.9960182849318,44.7107055643573,"true","07/01/1989","07/01/1989","07/14/1989",1.67484771111049,0.00539435630943626,2.58725690981373,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"255","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.31271762866527,4.3087749723345,57.4492555344477,6.87834133859724,9.64021906070411,"Tangent",5978.47855985165,1917.55884771701,1.96474669035524,"true","true",5.61960645206273,0.262044793261448,1.1039294784423,53.6738026689091,6.26330758631229,50.8500890791672,617.48828377296,13110.1562706034,19.4435798344435,3.33838077956159,19.4435798344435,3.35705383773893,31.9826651597396,5.83728822972625,76.8775064963847,5.7736242567189,112.644025334157,7.59847976807505,69.2229536920786,7.29028894025832,151.182068418711,1.39809964620508,88.7266717851162,17.902460067533,46.0597896035761,11.7391025191173,79.628315588925,"true","07/01/1989","07/01/1989","07/14/1989",1.33426642790437,0.0134685510846321,4.90651413449086,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"256","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.84210466407239,2.8246047552675,61.8360785068944,83.337593334727,13.2131348270923,"Polynomial",5498.00509377383,4701.93413132802,2.87097297236323,"true","true",5.54084645211697,0.863262822752353,6.93917655269615,47.1548095127442,1.57447041943669,25.3500246498943,39920.9873293857,13681.9306458167,30.6892780342605,9.56572495828476,30.6892780342605,0.62626204546541,78.9171872893348,4.28240681625903,145.794461318292,3.92136162752286,50.9430473204702,5.38417076952755,86.6583519615233,7.68899736283347,74.5727559039369,2.49714202014729,47.0691741071641,14.2786460500211,24.2418521000072,13.4742335388437,37.1075651724823,"true","07/01/1989","07/01/1989","07/14/1989",1.22093686345033,0.0171184219825082,4.21542353369296,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"257","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.47241926845163,4.9218752766028,31.8924800492823,90.7599320402369,12.0456669814885,"Polynomial",5385.00306373462,828.45706064254,3.70628656446934,"true","true",7.53954994678497,0.362324855157174,6.39895848650485,35.6080973145594,5.50257053412497,48.9415156578491,21960.1821195916,96492.2509291633,4.72140955943614,5.89695185236703,4.72140955943614,3.64947688300163,87.8306148573756,3.79197497852147,139.174305356573,1.25684841535985,25.4320151056163,3.41428302675486,56.856916192919,5.74603697818238,59.1587888076901,1.56020239647478,90.9252090379596,7.03381608426571,7.49128707498312,11.4020892260596,46.6068319557235,"true","07/01/1989","07/01/1989","07/14/1989",1.80688310274854,0.00222053048852831,8.37473097071052,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"258","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.76225661858916,4.14324870333076,85.5183270992711,14.8983063641936,8.3852145075798,"Polynomial",6664.32259485591,4942.22281530965,3.39876694697887,"true","true",5.06543897278607,0.07228703408828,5.06643509911373,15.8035133843606,2.25717711262405,2.9062649667887,54316.5728964108,59976.3008118563,24.9917468063999,1.6202397317565,24.9917468063999,1.62003936246037,22.7193694794551,3.57638194039464,106.083907408174,3.795726029668,36.22890135739,3.80164787620306,90.0047606229782,3.36743995849974,42.6795640867203,0.489131796173751,48.3531597815454,4.1042474093847,25.6074174651876,15.6615170072764,76.5269299782813,"true","07/01/1989","07/01/1989","07/14/1989",1.81703758402728,0.00339299842342734,7.40259196935222,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"259","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.39909161441028,1.38396284542978,67.0794857665896,79.9320994177833,6.88415297865868,"Cosine",4507.31313838623,3054.51267682947,1.64237193297595,"true","true",1.61074249446392,0.873777784163132,1.0104952303227,3.65889374175691,5.66009695269167,23.2733246680738,24344.7588509139,91638.5485849332,13.8723901688354,6.57282199453469,13.8723901688354,3.08649593777955,42.8227543830872,1.94529418414459,102.366762561724,2.35197837743908,113.654699537437,6.09136463170871,81.0499315336347,7.87582719423808,103.978835549206,2.45770130865276,80.1094057969749,29.104143940378,29.037996432744,7.68692607246339,31.4100886671804,"true","07/01/1989","07/01/1989","07/14/1989",1.82938282843679,0.0057429746799171,8.4565178330522,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"260","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.01005886867642,3.28077937383205,35.2745207957923,39.7233491763473,9.89523153565824,"Tangent",3409.92793131154,4654.21247615013,1.39392278715968,"true","true",1.34859179332852,0.820725906667067,4.85055785439909,58.2168787227338,3.64806181192398,57.5487103981986,9874.71875467278,85771.644164189,15.0840587244835,6.42389654143434,15.0840587244835,0.68569091334939,24.2801479529589,3.13220093166456,32.9880242468789,5.1238995809108,98.3585947193205,8.08897799048573,55.501524861902,2.36906405410264,170.239898185246,2.31432379083708,47.2771176695824,27.736055559013,31.2584225684404,13.6745541039854,52.3137192055583,"true","07/01/1989","07/01/1989","07/14/1989",1.16117475391366,0.0146213289683219,8.9148355606012,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"261","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.58273736387491,1.04447698965669,56.3386293360963,85.2779181208462,10.2547792876139,"Logarithmic",6300.06318532396,3702.28267081548,3.1857292978093,"true","true",2.49050407111645,0.0210279016774148,6.60305328574032,23.7840702482481,5.89607206732035,5.70162246585288,45711.7222288251,33319.2901088209,23.2106496427441,9.79155907957978,23.2106496427441,1.63482363428921,39.0824022935703,4.35027853539214,53.7587599363178,2.18048008717597,124.264140869491,5.9006070734933,51.8319143541157,8.11155449592043,35.7749596145004,0.50881776586175,20.0736508704722,29.8798752655275,24.2133036069572,11.9414975466207,83.5723276529461,"true","07/01/1989","07/01/1989","07/14/1989",1.14830553671345,0.00130657254997641,6.9601725244429,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"262","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.66226580180228,4.72987832408398,75.8585829287767,49.6151355095208,11.631372214295,"Tangent",499.828011309728,4366.09459316824,2.24445336777717,"true","true",6.29319196939468,0.988104751762701,7.93290934618562,22.1788936118812,7.2090973444283,81.284774262659,59910.7548171192,32504.8025058694,22.0274312474299,8.06647748328978,22.0274312474299,3.76301867049187,66.3992862449959,1.47372529702261,113.146560802124,2.50349749205634,71.5284222504124,6.73733277600259,90.9451115503907,5.46729739205912,163.091907929629,1.53704463201575,39.7528642043471,29.1314208661206,5.21359427273273,6.6258928431198,38.1218965770677,"true","07/01/1989","07/01/1989","07/14/1989",1.94293945212848,0.0133937650641892,6.64292274485342,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"263","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.79846040997654,1.43800476565957,44.1906702239066,80.9739481657743,9.08638293668628,"Tangent",4439.55056278501,7266.57232635189,3.85284545179456,"true","true",4.23684454150498,0.16306936040381,9.48507972666994,72.252916833401,6.41370723024011,75.6158720005294,36145.5036153319,41374.1699153113,0.742136441334151,0.230536798977293,0.742136441334151,3.9331766506657,11.7473606718704,1.33582060877234,81.9355685147457,1.43678597453982,96.6294244746678,7.41292471885681,98.0440243519843,4.43236741537694,189.381062970497,1.11002918262966,31.997194159776,15.9761707903817,14.3398530976847,4.97060858178884,67.2431305726059,"true","07/01/1989","07/01/1989","07/14/1989",1.26845016865991,0.00135155308106914,6.51893228129484,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"264","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.38285407517105,4.13657636754215,74.9755602329969,35.5690389638767,14.7833076007664,"Cosine",6927.48077211436,1500.97858502995,2.5386316915974,"true","true",8.02364783547819,0.594838205388747,2.05287499935366,24.8102057281341,6.76958442665637,50.4158370301314,83002.9693665378,31623.0738060516,24.3549782697111,7.16450287460769,24.3549782697111,0.147543799132109,3.92372254282236,3.14719126699492,20.9206836414523,3.41020710859448,22.3068654653616,2.88262486811727,64.741926100105,9.2597043966176,154.973130594008,1.54612180427648,96.278230920434,16.698879478965,19.4257944142446,5.99660276249051,89.0262458194047,"true","07/01/1989","07/01/1989","07/14/1989",1.696566775674,0.0148612032777164,3.43996322900057,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"265","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.44662484712899,3.48391872923821,98.2563746860251,80.8465330861509,13.1002540886402,"Tangent",1058.11270510312,6762.71556511056,1.00993887521327,"true","true",6.61899069696665,0.287993918391643,8.57374384719878,13.671206829723,8.26634494960308,96.6273991981405,18690.2937298306,70694.3679554153,14.069600145705,0.104341888300609,14.069600145705,2.82564073801041,82.1822389494628,2.41101884655654,14.2112904810347,2.7557838591747,70.5791837652214,4.93360833292827,51.8533430807292,8.0565874670865,101.619243598543,0.35852566966787,36.6756029054523,9.37466903217137,34.720685813576,12.5942720463499,38.649872133974,"true","07/01/1989","07/01/1989","07/14/1989",1.59622448729351,0.00789489072980359,8.22253189096227,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"266","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.36454531829804,2.32888280693442,92.7973405690864,39.7432568948716,13.2326280577108,"Tangent",5220.5633723177,765.308101777919,4.08884516172111,"true","true",6.01577379181981,0.114586602945812,4.06777324574068,9.76761071718414,3.38395568355918,44.1485846238241,17277.0626911043,6097.92270787084,6.49495061647613,7.72912255068799,6.49495061647613,0.649653275497258,9.95087148621678,3.43610967881978,99.5422043837607,5.46970457956195,142.584419343621,5.26462915893644,39.8164787888527,5.31444490198046,139.241947522387,1.48030974506401,55.3431456908584,16.4719123397954,5.32436212990433,4.04432327765971,51.4278538222425,"true","07/01/1989","07/01/1989","07/14/1989",1.9587745515164,0.0138917744765058,7.44892125017941,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"267","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.40827043820173,3.78016202244908,26.6684819944203,40.021557523869,11.6675037154928,"Exponential",4006.02107695304,2226.00256279111,3.08447598107159,"true","true",5.24397046864033,0.171714712456102,5.29033659119159,65.1127055550159,5.01333572529256,75.7524657608196,37164.1804435713,54676.9878892261,24.5890150801279,3.63457168081449,24.5890150801279,3.86580761987716,73.1415966292843,4.8667847905308,84.6004384453408,3.37367416033521,106.750766490586,2.5182280594483,46.6401389054954,6.409680036176,104.342754106037,1.40692457836121,54.5063984952867,15.3411675193347,45.1528785470873,14.7238795105368,88.9532854454592,"true","07/01/1989","07/01/1989","07/14/1989",1.34233526233584,0.00696211118600331,3.39239990781061,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"268","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.30865517351776,4.90473504550755,98.0374986305833,27.1586040500551,8.04374569933861,"Cosine",1978.5647345474,4619.93484352715,1.89266119897366,"true","true",8.58033091761172,0.132208428877639,9.7886174460873,75.6343398726543,8.67682109028101,95.4952221784436,4917.42657908667,78222.8028012558,5.63421187114436,1.43038776436076,5.63421187114436,1.14230055734515,36.5438519511372,3.29621519101784,138.65847021807,1.68110483139753,49.2865431820974,3.99553409712389,37.0305273495615,5.97181842918508,192.563240607269,1.77762749302201,24.2305255867541,29.807939752005,37.9845232013613,8.09663369227201,74.9900715518743,"true","07/01/1989","07/01/1989","07/14/1989",1.02766943536699,0.019543521263171,9.15420963731594,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"269","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.28309204336256,1.90443255100399,43.7200580723584,80.7968993438408,6.97805157024413,"Tangent",2199.60456604604,3430.87838501669,4.30986000411212,"true","true",7.09049796685576,0.767774671686115,1.95758474012837,35.9168837490513,6.27609389089048,40.4180328947473,33662.0468394684,80256.1440040912,33.0295856581768,8.61231452924618,33.0295856581768,2.91334205586463,65.0546621298417,2.27178097190335,47.4667352624238,4.18384465947747,105.864430975635,3.74774400778115,72.7694437094033,5.76096007644665,30.5290221748874,0.224621123867109,59.2354869656265,26.8999954387546,4.62002385221422,15.828839902766,96.735080757644,"true","07/01/1989","07/01/1989","07/14/1989",1.92466095509008,0.0144031507361215,1.26741556823254,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"270","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.83000325784087,2.6965916743502,61.3829690497369,98.1235642218962,12.6270317677408,"Exponential",6453.10738484841,674.692042707466,2.79991765320301,"true","true",2.03571979887784,0.519248735587113,6.4660598563496,75.4215131161106,7.75583698041737,22.7789827507462,76789.4938748417,93291.5560967179,21.9767878496554,6.29455665707612,21.9767878496554,3.21116712410003,32.433581771329,0.822438287548721,58.0266868346371,1.14315737597644,34.8687869030982,8.18239493556321,83.5233337804675,4.8191324422136,164.587640613317,2.41775924200192,25.8962169475853,14.5218161675148,19.1825121976435,14.0980663858354,60.9564067260362,"true","07/01/1989","07/01/1989","07/14/1989",1.18478993163444,0.0019051386420615,4.65185672813095,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"271","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.12992329709232,4.59336256887764,65.5270027928054,84.7150717396289,10.401146447286,"Tangent",3589.29852857254,3460.33234391361,4.94264943618327,"true","true",4.5083179473877,0.807109960517148,3.38758335821331,20.0402934750514,5.41285024955869,33.5783858585947,91291.4634776042,35596.2223021432,9.99795513318386,1.48956836390123,9.99795513318386,0.786016650497913,12.7578190993518,2.40278495382518,46.5049634571187,2.17147158365697,36.7574129370041,7.42241598507389,92.5419211760163,5.16322775352746,144.427957623266,2.23393742647022,99.3630832247436,25.3162253480405,12.8735068347305,7.75287840981036,85.0625073770061,"true","07/01/1989","07/01/1989","07/14/1989",1.36138934968039,0.0173859891421162,6.6705424610991,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"272","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.08923591673374,2.46355670969933,36.8343350477517,11.8568843463436,11.8059321371838,"Cosine",4193.49672023673,3787.32737202663,4.156589535065,"true","true",6.69617747887969,0.336061600632966,4.60457932832651,14.9227118301773,5.8932687882334,5.8445506231389,94361.558817721,35352.6771089858,22.7395653437823,5.92649411233841,22.7395653437823,2.52215994056314,65.1351952692494,1.15190158272162,98.140001075808,1.7075554789044,26.9253351842053,6.84499553386122,22.2996235825121,6.1573102241382,131.103271464817,2.98523275949992,96.1681021004915,24.202523636166,14.4382752906531,9.6364832771942,77.164413407445,"true","07/01/1989","07/01/1989","07/14/1989",1.04946003993973,0.0055011235724669,7.5699288060423,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"273","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.69561281334609,2.7066994169727,70.4683006275445,38.1531911669299,4.46557838283479,"Logarithmic",5036.0311498167,5880.27417387348,1.90388252399862,"true","true",7.5469941534102,0.351073122263653,5.98766010720283,87.5964443744125,2.58047874830663,19.0350666763685,10533.0289168692,17172.6087445721,29.4137281784555,6.0114612024494,29.4137281784555,2.06258438434452,57.728234375827,1.37729074247181,11.2964092986658,3.63717460026965,128.702653746586,5.64166075903922,69.2325946316123,8.65260844451841,26.9171756086871,0.601289534009993,45.801230724901,11.0998872583732,17.2107518296689,5.27840919885784,46.4793639839627,"true","07/01/1989","07/01/1989","07/14/1989",1.1769994776696,0.0151852754077408,9.73231269256212,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"274","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.01484272256494,2.4645616998896,53.3776233205572,86.7702368879691,14.6420363839716,"Sine",5659.27615659311,4751.1854956625,3.43893991131335,"true","true",8.27466303855181,0.940920180848567,8.58080275077373,17.5721013654703,1.34494645148516,7.76984335265076,1055.70468498755,83846.9203739485,19.6832436809316,6.67435572393937,19.6832436809316,2.50101044867188,84.11043738015,5.9096136088483,62.4600101611577,0.234089230187237,86.5043230354786,2.46757824141532,88.185504488647,8.96878378987312,95.353705054149,2.86392076872289,61.4362220838666,16.6846433565952,32.5274868188426,14.3381991442293,87.4298625742085,"true","07/01/1989","07/01/1989","07/14/1989",1.0364299013745,0.0101323741811793,2.87984070344828,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"275","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.62778470944613,1.43731510080397,17.8536156425253,2.80684870667756,15.4296675948426,"Exponential",4303.97399221547,2502.47745299712,4.09169574454427,"true","true",6.17037935741246,0.2639299555053,2.74926985916682,34.1915340815564,2.11410416476429,84.0890326485219,35202.9896877023,83835.2960710623,30.8819738669321,4.412460396996,30.8819738669321,2.62424618657678,13.1286699557677,2.88138575479388,23.0697201099247,4.27922014659271,6.18166986387223,7.77552108634263,60.0632908195257,7.53371467830148,70.0231427652761,2.48550621047616,88.5188486427069,10.0159396100789,17.0273187151179,10.9789804602042,47.2619491466321,"true","07/01/1989","07/01/1989","07/14/1989",1.49402976804413,0.00642378559452482,6.7818884360604,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"276","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.82557187322527,3.75656112562865,88.5571900522336,11.3610461121425,13.611970372498,"Logarithmic",287.128816847689,5631.80832983926,3.00048963911831,"true","true",5.84834156930447,0.743285938441055,6.35044947918504,41.8198599347325,3.92100015282631,79.4887983608553,10963.684446367,28692.8966984602,30.5886009979527,4.73644527970557,30.5886009979527,0.488967750221491,47.3562655737624,0.452011379878968,37.4793051858433,3.21006448566914,55.3004742600024,2.52576719298959,76.6553462669253,7.43197112153284,154.50121389702,2.74928401596844,84.4688251614571,16.8716166098602,44.7339322101325,6.58144738245755,36.3477636431344,"true","07/01/1989","07/01/1989","07/14/1989",1.02003618865274,0.0139624423980713,1.8434835979715,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"277","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.73570534586906,4.29422965086997,36.4453662186861,19.4315330125391,12.2110591754317,"Tangent",7429.8215771094,2016.63355913479,2.4722735164687,"true","true",7.22461985051632,0.6110932360976,9.44676402513869,23.0733454245366,3.72126368060708,66.67261585001,16062.0117446163,28156.859630309,24.5176311247982,3.83425684910314,24.5176311247982,0.448802748695016,54.7352889785543,1.25266931438819,148.069979762658,5.104113525711,146.128983737435,7.44707353394478,30.4262553155422,8.22946050493047,166.842216327786,0.604483264032751,81.0423291660845,8.36857689730823,19.9806247884408,14.5935854855925,81.8420736282133,"true","07/01/1989","07/01/1989","07/14/1989",1.73942514834926,0.00623199288314208,3.58660256094299,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"278","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.94844303373247,4.59459050931036,67.7492995746434,47.8467204840854,13.8381426241249,"Cosine",6325.43906879146,6616.73593414016,4.71499419491738,"true","true",5.50231032073498,0.580720852087485,8.66909433458932,5.9425243358633,5.47270390577614,4.51668783045397,35088.9358155179,93975.8493420407,33.7540234999033,5.23448631568812,33.7540234999033,2.21194976754487,61.4467661362141,4.85749571397901,38.5245564160869,3.52880126377568,48.9862784394063,4.34138581650332,77.2891023568809,3.26075107383076,30.5722207855433,1.0578015090432,62.5666690245271,23.2886149398983,21.2744776597247,9.13620063010603,79.3160238000564,"true","07/01/1989","07/01/1989","07/14/1989",1.0675230731722,0.00924227940686978,8.48578847618774,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"279","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.41308320499957,3.61327570211142,92.0305772684515,34.4775208039209,11.832588612102,"Polynomial",1109.96698567178,7237.08902595099,2.69652239978313,"true","true",4.58207015879452,0.846640612438088,4.26246847817674,73.7132193799878,4.1741001252085,79.3287708264336,19213.5976388816,77928.7951207978,2.608099155128,4.69780707086274,2.608099155128,2.22795760352165,83.5760634625331,1.92398171313107,129.836583905853,0.850961479358375,16.8197608203627,2.70736583024263,62.6793371513486,4.72294389121234,132.362612895668,0.404165131738409,48.7691414728761,8.68579411972314,11.7780252480879,4.28212136309594,82.2622606693767,"true","07/01/1989","07/01/1989","07/14/1989",1.91420037229545,0.0177548083779402,9.39355070609599,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"280","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.56643725838512,1.14211325254291,48.3386326348409,86.7679529357702,5.17184930667281,"Polynomial",3815.10583024938,3673.43648313545,1.44271317031235,"true","true",2.88536844961345,0.827691206809366,9.82344082766213,43.9328210873248,1.30198452062905,36.7183210455335,54652.6336755016,51652.2011353902,23.9853982611792,5.99085601895047,23.9853982611792,0.0105887735262513,85.6866274029016,2.87124497210607,149.719801009633,4.05103710852563,79.7091923654079,2.82377222627401,48.0101668834686,4.26233868824784,199.927138965577,2.94720848696306,89.7608709707856,26.7422441015951,11.1338387271389,14.3114286698401,69.88774205558,"true","07/01/1989","07/01/1989","07/14/1989",1.94328073062934,0.0113846953932662,1.34400467621163,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"281","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.71928116306663,2.90781236626208,65.1619288371876,29.1830940172076,15.4007869036868,"Cosine",613.43153482303,4539.60596504621,2.60683904867619,"true","true",4.14261224679649,0.506398447707528,7.32316501508467,83.0572941086614,2.71404653601348,49.6870949036509,42776.5473903362,178.64586258959,22.7044425451662,1.33570598859992,22.7044425451662,1.69284477736801,97.1699309302494,1.06486583501101,85.9441293287091,2.04347839392722,59.4499578466639,6.75268630338833,62.2995520569384,2.51502131279558,45.2375165419653,0.376059118425474,87.8981377184391,12.547983515542,37.0212610745803,4.50477599538863,89.4763340242207,"true","07/01/1989","07/01/1989","07/14/1989",1.19326696521603,0.00651323633803986,4.45041064382531,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"282","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.52393285185099,2.45976853556931,83.1400504568592,88.9199203811586,15.7115240003914,"Exponential",320.046375482343,1410.71945417207,2.9349863640964,"true","true",7.03234683535993,0.792022933914792,2.40817367192358,61.1934555333715,3.5492064524442,0.0194782795505598,16606.8197035002,14306.2214265973,2.47687737373635,3.93471768578654,2.47687737373635,2.9570937845856,78.4254676429555,2.18509160215035,127.007526706439,0.263575911987573,3.22173703461885,3.9075851005502,65.1584860123694,4.2149330467917,181.353456140496,1.58492000307888,46.0849866457283,12.0419069933705,10.6019492158666,5.4498365810141,97.0171682699583,"true","07/01/1989","07/01/1989","07/14/1989",1.18892248882912,0.00986720504332334,7.0307327285409,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"283","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.80498953908682,3.00570415984839,19.979873043485,49.7258336050436,10.0497689051554,"Logarithmic",3421.03234783281,6234.29526914842,2.19537782482803,"true","true",2.79931894503534,0.434522059839219,2.84221943211742,61.7362757750964,5.15545036643744,35.8610691208516,60411.8462193255,56638.8313813682,26.1754804986529,7.5022248326696,26.1754804986529,0.00076588336378336,20.8468013210222,4.99383599264547,90.5714794644155,2.32493950333446,149.750651966315,6.55569433448836,46.3261927850544,3.10405760894064,190.025893719867,1.72334407526068,78.9554320089519,16.9843621370383,5.55689556151628,6.64540892839432,53.0617454880849,"true","07/01/1989","07/01/1989","07/14/1989",1.9730673506856,0.00610225905920379,3.17198849562556,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"284","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.68703937809914,4.95279815606773,33.7989243213087,74.9484819360077,6.07493776641786,"Exponential",4637.28728794958,3059.28848115727,3.63086082600057,"true","true",2.17279655486345,0.737217473594705,3.76354976510629,11.4206500565996,8.69033372215927,70.6269956830761,48479.6746698705,49056.5199469421,22.7494403556921,6.43222198408097,22.7494403556921,0.0567283229902387,40.9680155804381,2.18975425651297,146.487528900616,1.93788504833356,76.2192282825708,7.47457640087232,47.1827405691147,5.54443433277775,65.3949209116399,1.66971859359182,68.5445088520646,26.7847973271273,25.3921307204291,14.3058949289843,88.9073713053949,"true","07/01/1989","07/01/1989","07/14/1989",1.69271689280868,0.0010711269066669,5.58360866270959,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"285","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.73037661146373,3.52890651393682,85.9220492187887,27.285840944387,7.4595242459327,"Sine",3494.19513233006,2193.69654422626,3.59196889773011,"true","true",4.58080600574613,0.925439281250583,9.00122201535851,69.8591012402182,4.88591308705509,71.8546455599966,91839.3801443651,76406.5697882895,9.85752645854372,4.20475576943089,9.85752645854372,1.14465737715364,59.3419660348445,3.4938370026648,38.2495493162423,2.37414247635752,69.0729344962165,4.46538625732064,54.8558501899242,7.42464509848505,197.977291867137,2.11921960255131,79.1631740517914,22.5197327267379,46.2559864316136,10.1875893902034,82.5465351971798,"true","07/01/1989","07/01/1989","07/14/1989",1.80348191433586,0.0193622278636321,6.78489682264626,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
